,区,单价,小区,层,总价,房型,房龄,板块,网址,面积
752,浦东,86160,谢家宅小区,中区/6层,320,1室1厅,1987,陆家嘴,/ershoufang/sh4412866.html,37.14
753,浦东,65789,德州三村,低区/6层,320,2室0厅,1988,世博,/ershoufang/sh4410031.html,48.64
754,浦东,60737,浦东南路4800弄,高区/7层,280,1室1厅,4800,世博,/ershoufang/sh4397230.html,46.1
755,浦东,62159,济阳三村,高区/6层,228,1室1厅,1989,世博,/ershoufang/sh4388445.html,36.68
756,浦东,57403,济阳二村,高区/6层,252,1室1厅,1989,世博,/ershoufang/sh4387894.html,43.9
757,浦东,77405,陈家宅小区,高区/18层,370,1室1厅,1996,陆家嘴,/ershoufang/sh4385475.html,47.8
758,浦东,64124,浦东南路3649弄,高区/6层,190,1室0厅,3649,南码头,/ershoufang/sh4361598.html,29.63
759,浦东,71102,巨野小区,高区/6层,280,2室0厅,1990,洋泾,/ershoufang/sh4335588.html,39.38
760,浦东,56875,齐七小区,高区/6层,280,1室1厅,1997,世博,/ershoufang/sh4305900.html,49.23
761,浦东,70233,潍坊二村,中区/6层,340,2室1厅,1979,潍坊,/ershoufang/sh4820792.html,48.41
762,浦东,68359,芳雅苑,低区/7层,210,1室1厅,1995,北蔡,/ershoufang/sh4776625.html,30.72
763,浦东,61866,紫叶花园,中区/6层,305,1室1厅,1997,北蔡,/ershoufang/sh4758025.html,49.3
764,浦东,34021,荡湾新村,高区/6层,145,1室2厅,1983,惠南,/ershoufang/sh4751592.html,42.62
765,浦东,35949,荡湾新村,低区/6层,142,2室1厅,1983,惠南,/ershoufang/sh4749086.html,39.5
766,浦东,41303,上炼三村,高区/6层,185,1室1厅,1992,外高桥,/ershoufang/sh4747588.html,44.79
767,浦东,68861,潍坊二村,高区/6层,320,2室1厅,1978,潍坊,/ershoufang/sh4743729.html,46.47
768,浦东,69503,潍坊二村,低区/6层,325,2室1厅,1978,潍坊,/ershoufang/sh4741492.html,46.76
769,浦东,57803,鹏海小区,低区/6层,260,1室1厅,1997,北蔡,/ershoufang/sh4705635.html,44.98
770,浦东,35971,上炼一村,低区/3层,160,1室1厅,1953,外高桥,/ershoufang/sh4702101.html,44.48
771,浦东,60401,紫叶花园,低区/6层,295,1室1厅,1997,北蔡,/ershoufang/sh4666562.html,48.84
772,浦东,46194,东南一村,低区/5层,176,1室1厅,1983,周浦,/ershoufang/sh4664097.html,38.1
773,浦东,42007,高东新村,低区/6层,180,1室1厅,1994,高东,/ershoufang/sh4658479.html,42.85
774,浦东,63659,紫叶花园,低区/6层,295,1室1厅,1995,北蔡,/ershoufang/sh4649934.html,46.34
775,浦东,54797,文汇小区（浦东）,高区/6层,225,1室1厅,1996,北蔡,/ershoufang/sh4581429.html,41.06
776,浦东,32807,荡湾新村,低区/5层,160,2室1厅,1985,惠南,/ershoufang/sh4566282.html,48.77
777,浦东,54945,东三小区,中区/6层,180,1室1厅,1979,南码头,/ershoufang/sh4468401.html,32.76
778,浦东,51428,丰舍西苑,中区/6层,252,1室1厅,2004,曹路,/ershoufang/sh4804060.html,49.0
779,浦东,69986,古桐路56弄,中区/6层,260,1室1厅,1988,张江,/ershoufang/sh4800676.html,37.15
780,浦东,81967,潍坊一村,低区/6层,285,1室1厅,1985,潍坊,/ershoufang/sh4739878.html,34.77
781,浦东,38649,环庆新苑,高区/6层,190,1室1厅,2004,合庆,/ershoufang/sh4712898.html,49.16
782,浦东,66735,乳山三村,低区/6层,260,1室1厅,1981,陆家嘴,/ershoufang/sh4694876.html,38.96
783,浦东,69990,崂山二村,中区/5层,226,1室1厅,unknow,陆家嘴,/ershoufang/sh4692094.html,32.29
784,浦东,26689,朝农新村,中区/5层,109,1室1厅,1984,祝桥,/ershoufang/sh4685244.html,40.84
785,浦东,53273,凌兆新村（上浦路69弄）,低区/6层,236,1室1厅,1995,三林,/ershoufang/sh4673562.html,44.3
786,浦东,59743,香山新村东北街坊,高区/6层,275,1室1厅,1995,金杨,/ershoufang/sh4667774.html,46.03
787,浦东,48830,妙栏路392弄,低区/6层,240,1室1厅,1997,川沙,/ershoufang/sh4644458.html,49.15
788,浦东,56903,金杨新村五街坊,高区/6层,265,1室1厅,1994,金杨,/ershoufang/sh4627205.html,46.57
789,浦东,10115,梅园三村,低区/6层,375,1室0厅,1987,源深,/ershoufang/sh4571803.html,37.07
790,浦东,59191,东三街15弄,高区/5层,265,1室1厅,1985,南码头,/ershoufang/sh4550109.html,44.77
791,浦东,69262,金杨二街坊,低区/6层,290,1室1厅,1995,金杨,/ershoufang/sh4528527.html,41.87
792,浦东,65454,天池一村,低区/6层,270,1室1厅,1994,北蔡,/ershoufang/sh4526772.html,41.25
793,浦东,64193,德州一村,低区/6层,218,1室0厅,1985,世博,/ershoufang/sh4506325.html,33.96
794,浦东,81122,乳山三村,低区/6层,370,2室1厅,1981,陆家嘴,/ershoufang/sh4504847.html,45.61
795,浦东,66065,潍坊一村,高区/6层,315,2室0厅,1985,潍坊,/ershoufang/sh4309980.html,47.68
796,浦东,85599,竹南小区,中区/6层,340,1室1厅,1989,潍坊,/ershoufang/sh4828136.html,39.72
797,浦东,56292,临沂七村,高区/6层,225,1室1厅,1992,南码头,/ershoufang/sh4826114.html,39.97
798,浦东,84661,福竹小区,高区/6层,340,1室1厅,1988,源深,/ershoufang/sh4814653.html,40.16
799,浦东,43209,城南居委小区,中区/5层,210,2室1厅,1985,川沙,/ershoufang/sh4812283.html,48.6
800,浦东,67054,博三小区,低区/6层,288,1室1厅,1994,金桥,/ershoufang/sh4811210.html,42.95
801,浦东,80714,浦建小区,高区/6层,280,1室0厅,1992,塘桥,/ershoufang/sh4808333.html,34.69
802,浦东,56460,临沂七村,高区/6层,215,1室0厅,1989,南码头,/ershoufang/sh4806662.html,38.08
803,浦东,71278,金杨四街坊,中区/7层,305,1室1厅,1995,金杨,/ershoufang/sh4806407.html,42.79
804,浦东,53274,学前一村,低区/6层,205,2室1厅,1987,外高桥,/ershoufang/sh4802644.html,38.48
805,浦东,11634,潍坊七村,高区/6层,410,1室1厅,1983,潍坊,/ershoufang/sh4798816.html,35.24
806,浦东,61509,临沂五村,低区/6层,225,1室1厅,1990,南码头,/ershoufang/sh4798653.html,36.58
807,浦东,70496,东陆新村五街坊,高区/6层,308,1室1厅,2003,金桥,/ershoufang/sh4796406.html,43.69
808,浦东,46218,城南路369号,高区/6层,220,2室1厅,1982,川沙,/ershoufang/sh4792320.html,47.6
809,浦东,45313,城南路293弄,中区/5层,175,1室1厅,1980,川沙,/ershoufang/sh4788839.html,38.62
810,浦东,73512,金顺小区,高区/6层,320,1室1厅,1994,北蔡,/ershoufang/sh4787930.html,43.53
811,浦东,56976,莱阳北小区,低区/6层,245,1室1厅,1993,金桥,/ershoufang/sh4783912.html,43.0
812,浦东,58420,凌兆新村（凌兆路428弄）,低区/6层,290,1室1厅,1996,三林,/ershoufang/sh4782703.html,49.64
813,浦东,58631,上南五村,高区/6层,252,1室1厅,1987,世博,/ershoufang/sh4777351.html,42.98
814,浦东,89890,泾东小区,中区/6层,345,1室1厅,unknow,洋泾,/ershoufang/sh4770765.html,38.38
815,浦东,63433,齐爱佳苑,中区/6层,310,1室1厅,2008,唐镇,/ershoufang/sh4768909.html,48.87
816,浦东,49499,新德四村,中区/6层,188,1室1厅,1994,川沙,/ershoufang/sh4757880.html,37.98
817,浦东,74686,浦建小区,低区/6层,280,1室1厅,1990,塘桥,/ershoufang/sh4752229.html,37.49
818,浦东,61610,临沂三村,中区/6层,225,1室1厅,1987,南码头,/ershoufang/sh4746239.html,36.52
819,浦东,51239,寿光路161弄,低区/6层,248,1室1厅,1996,金桥,/ershoufang/sh4744692.html,48.4
820,浦东,11634,潍坊路144号,低区/6层,410,1室0厅,1985,潍坊,/ershoufang/sh4740429.html,35.24
821,浦东,62931,德州一村,高区/6层,310,1室1厅,1985,世博,/ershoufang/sh4738203.html,49.26
822,浦东,57581,德州二村,高区/6层,240,1室1厅,1984,世博,/ershoufang/sh4737838.html,41.68
823,浦东,63298,临沂六村,高区/6层,228,1室1厅,1989,南码头,/ershoufang/sh4734854.html,36.02
824,浦东,78813,金旋小区,高区/6层,295,1室0厅,1995,北蔡,/ershoufang/sh4734072.html,37.43
825,浦东,67665,栖山小区,高区/6层,280,1室1厅,1987,洋泾,/ershoufang/sh4734064.html,41.38
826,浦东,70109,金杨四街坊,中区/7层,300,1室1厅,1995,金杨,/ershoufang/sh4730166.html,42.79
827,浦东,60777,由由四村,中区/6层,247,1室1厅,1997,北蔡,/ershoufang/sh4721409.html,40.64
828,浦东,63591,金杨新村五街坊,高区/6层,295,1室1厅,1994,金杨,/ershoufang/sh4716207.html,46.39
829,浦东,65566,培花久远公寓,高区/6层,310,1室1厅,1997,北蔡,/ershoufang/sh4715482.html,47.28
830,浦东,63935,金杨新村三街坊,低区/6层,270,1室1厅,1995,金杨,/ershoufang/sh4714343.html,42.23
831,浦东,61186,济阳三村,高区/6层,265,1室1厅,1990,世博,/ershoufang/sh4713355.html,43.31
832,浦东,74285,金浦小区（塘桥）,高区/6层,312,1室1厅,1994,塘桥,/ershoufang/sh4712049.html,42.0
833,浦东,65853,塘桥小区,高区/5层,270,1室1厅,1992,塘桥,/ershoufang/sh4710912.html,41.0
834,浦东,70785,崂山二村,中区/5层,220,1室0厅,unknow,陆家嘴,/ershoufang/sh4706156.html,31.08
835,浦东,62972,上南十村,高区/6层,308,2室0厅,1992,世博,/ershoufang/sh4697888.html,48.91
836,浦东,91756,潍坊八村,中区/6层,305,1室1厅,1984,潍坊,/ershoufang/sh4697645.html,33.24
837,浦东,46369,城南路361弄,高区/5层,205,1室1厅,1983,川沙,/ershoufang/sh4696002.html,44.21
838,浦东,58562,金杨七街坊,高区/6层,290,1室1厅,1995,金杨,/ershoufang/sh4691755.html,49.52
839,浦东,65488,云台二小区,高区/6层,315,1室1厅,1994,世博,/ershoufang/sh4681373.html,48.1
840,浦东,55274,锦南浦三小区,高区/6层,240,1室1厅,1995,南码头,/ershoufang/sh4679217.html,43.42
841,浦东,54627,上南十二村,高区/6层,242,1室1厅,1994,世博,/ershoufang/sh4679150.html,44.3
842,浦东,47674,潼港八村,高区/6层,205,1室1厅,1995,外高桥,/ershoufang/sh4674417.html,43.0
843,浦东,61968,金杨新村十街坊,高区/6层,233,1室1厅,1996,金杨,/ershoufang/sh4670534.html,37.6
844,浦东,57471,莱阳北小区,低区/6层,250,1室1厅,1993,金桥,/ershoufang/sh4670184.html,43.5
845,浦东,60512,培育苑,高区/7层,295,1室1厅,1996,北蔡,/ershoufang/sh4668668.html,48.75
846,浦东,57222,华高一村,中区/6层,286,1室1厅,1995,高行,/ershoufang/sh4662288.html,49.98
847,浦东,47231,高桥一村,高区/6层,215,2室1厅,1980,外高桥,/ershoufang/sh4651886.html,45.52
848,浦东,45199,城南路374弄,高区/6层,185,1室1厅,1988,川沙,/ershoufang/sh4649632.html,40.93
849,浦东,68278,柳博小区（柳一小区）,中区/6层,288,1室1厅,1994,金桥,/ershoufang/sh4647495.html,42.18
850,浦东,47972,城南路369号,低区/6层,226,2室1厅,1982,川沙,/ershoufang/sh4642862.html,47.11
851,浦东,54893,东沟六村,中区/5层,235,1室1厅,1994,金桥,/ershoufang/sh4642428.html,42.81
852,浦东,11044,泉东小区,高区/6层,460,1室1厅,1987,潍坊,/ershoufang/sh4639004.html,41.65
853,浦东,63369,浦三小区,低区/6层,255,1室1厅,1997,金桥,/ershoufang/sh4627960.html,40.24
854,浦东,60040,昌七小区,低区/6层,270,1室1厅,1996,世博,/ershoufang/sh4613629.html,44.97
855,浦东,82203,泾东小区,中区/6层,370,1室1厅,unknow,洋泾,/ershoufang/sh4613320.html,45.01
856,浦东,62456,凌高小区,低区/24层,268,1室1厅,1995,洋泾,/ershoufang/sh4598999.html,42.91
857,浦东,67460,香山新村东北街坊,高区/6层,255,1室0厅,1995,金杨,/ershoufang/sh4590032.html,37.8
858,浦东,57692,新领地,高区/29层,270,1室1厅,2002,花木,/ershoufang/sh4583967.html,46.8
859,浦东,58538,恒大小区,高区/6层,278,1室1厅,1996,世博,/ershoufang/sh4569629.html,47.49
860,浦东,58181,沂南路58号,高区/6层,208,1室0厅,1981,南码头,/ershoufang/sh4563091.html,35.75
861,浦东,58430,济阳三村,高区/6层,245,1室2厅,1993,世博,/ershoufang/sh4558709.html,41.93
862,浦东,82607,竹园高层,中区/22层,370,1室1厅,1993,源深,/ershoufang/sh4550396.html,44.79
863,浦东,56044,荷一小区,低区/6层,280,1室1厅,1996,金桥,/ershoufang/sh4534139.html,49.96
864,浦东,78573,崂山三村,低区/5层,249,1室1厅,1958,陆家嘴,/ershoufang/sh4529139.html,31.69
865,浦东,88235,金桥路530弄,高区/6层,390,1室1厅,1993,金杨,/ershoufang/sh4495851.html,44.2
866,浦东,82518,乳山五村,高区/6层,270,1室1厅,1983,陆家嘴,/ershoufang/sh4440581.html,32.72
867,浦东,54721,浦三路628弄,高区/6层,215,1室1厅,1993,南码头,/ershoufang/sh4395306.html,39.29
868,浦东,65681,昌四小区,高区/6层,200,1室0厅,1994,世博,/ershoufang/sh4387211.html,30.45
869,浦东,79100,乳山五村,低区/6层,380,2室0厅,1985,陆家嘴,/ershoufang/sh4364178.html,48.04
870,浦东,64177,上南十村,高区/6层,275,1室1厅,1993,世博,/ershoufang/sh4363157.html,42.85
871,浦东,11041,潍坊十村,低区/6层,420,1室0厅,1986,潍坊,/ershoufang/sh4831878.html,38.04
872,浦东,11081,潍坊九村,高区/6层,410,1室1厅,1986,潍坊,/ershoufang/sh4610600.html,37.0
873,浦东,83464,王家宅小区,中区/6层,370,1室1厅,1994,潍坊,/ershoufang/sh4835015.html,44.33
874,浦东,62833,由由一村,低区/6层,259,1室1厅,1997,北蔡,/ershoufang/sh4833101.html,41.22
875,浦东,13005,泉东（二）小区,低区/6层,450,1室1厅,1988,潍坊,/ershoufang/sh4832578.html,34.6
876,浦东,10953,巨东小区,中区/6层,440,1室1厅,1994,洋泾,/ershoufang/sh4831169.html,40.17
877,浦东,67286,南泉路1127号,中区/6层,275,1室1厅,1127,塘桥,/ershoufang/sh4830718.html,40.87
878,浦东,60018,临沂六村,低区/6层,260,1室1厅,1992,南码头,/ershoufang/sh4826308.html,43.32
879,浦东,56730,临沂一村,高区/6层,220,1室1厅,1986,南码头,/ershoufang/sh4823846.html,38.78
880,浦东,10400,牡丹小区（浦东）,低区/6层,460,1室1厅,1995,花木,/ershoufang/sh4823248.html,44.23
881,浦东,60846,浦三路732弄,高区/6层,230,1室1厅,1994,世博,/ershoufang/sh4819179.html,37.8
882,浦东,13553,梅园三街坊,中区/6层,460,1室1厅,1984,源深,/ershoufang/sh4816008.html,33.94
883,浦东,80385,兰园小区,低区/6层,375,2室1厅,1988,陆家嘴,/ershoufang/sh4719389.html,46.65
884,浦东,64624,金杨新村十街坊,高区/6层,270,1室1厅,1995,金杨,/ershoufang/sh4677787.html,41.78
885,浦东,63157,峨山小区,高区/6层,240,1室0厅,1984,塘桥,/ershoufang/sh4834101.html,38.0
886,浦东,65000,博三小区,中区/6层,260,1室1厅,1994,金桥,/ershoufang/sh4832444.html,40.0
887,浦东,46382,河滨小区,中区/6层,218,1室1厅,1993,川沙,/ershoufang/sh4831532.html,47.0
888,浦东,68347,东陆新村五街坊,中区/6层,290,1室1厅,2003,金桥,/ershoufang/sh4825303.html,42.43
889,浦东,70930,东陆新村五街坊,高区/6层,305,1室1厅,2003,金桥,/ershoufang/sh4825231.html,43.0
890,浦东,64172,临沂七村,中区/6层,235,1室1厅,1990,南码头,/ershoufang/sh4820043.html,36.62
891,浦东,60285,由由四村,中区/6层,245,1室1厅,1997,北蔡,/ershoufang/sh4816949.html,40.64
892,浦东,49473,海高一村,高区/6层,188,1室1厅,1993,外高桥,/ershoufang/sh4815792.html,38.0
893,浦东,62346,金杨七街坊,低区/6层,305,1室1厅,1995,金杨,/ershoufang/sh4616255.html,48.92
894,浦东,58958,阳光二村,高区/6层,232,1室1厅,1981,洋泾,/ershoufang/sh4667758.html,39.35
895,浦东,48717,沪东新村,中区/5层,190,1室0厅,1980,金桥,/ershoufang/sh4561445.html,39.0
896,浦东,55102,海防新村,低区/6层,270,2室0厅,1982,洋泾,/ershoufang/sh4810152.html,49.0
897,浦东,75578,海院小区,低区/6层,320,1室1厅,1990,源深,/ershoufang/sh4756581.html,42.34
898,浦东,36297,十字街大楼,中区/5层,160,2室0厅,1974,惠南,/ershoufang/sh4634856.html,44.08
899,浦东,55514,陈家宅小区,高区/6层,225,1室1厅,1993,金桥,/ershoufang/sh4623570.html,40.53
900,浦东,59834,寺前浜,低区/6层,268,1室1厅,1984,金杨,/ershoufang/sh4571178.html,44.79
901,浦东,57191,永安新村,中区/6层,270,1室1厅,1976,洋泾,/ershoufang/sh4377225.html,47.21
902,浦东,59055,莲业新村,低区/6层,270,1室1厅,1996,北蔡,/ershoufang/sh4825010.html,45.72
903,浦东,31159,绿地蓝海庭,中区/5层,140,1室0厅,2009,临港新城,/ershoufang/sh4798608.html,44.93
904,浦东,60416,莲中路174弄,低区/6层,290,1室1厅,1994,北蔡,/ershoufang/sh4797394.html,48.0
905,浦东,54271,塘南路159弄,高区/7层,270,2室0厅,1995,南码头,/ershoufang/sh4796893.html,49.75
906,浦东,58936,玉兰小区,低区/6层,275,1室1厅,1995,北蔡,/ershoufang/sh4784677.html,46.66
907,浦东,56000,莲溪八村,高区/6层,280,1室1厅,1994,北蔡,/ershoufang/sh4779876.html,50.0
908,浦东,50745,丰舍西苑,中区/6层,252,1室1厅,2004,曹路,/ershoufang/sh4762793.html,49.66
909,浦东,45238,南桥小区,高区/5层,190,2室1厅,unknow,川沙,/ershoufang/sh4724421.html,42.0
910,浦东,53976,南新二村,高区/6层,245,1室1厅,1997,北蔡,/ershoufang/sh4717894.html,45.39
911,浦东,46805,龚华新村,低区/6层,200,1室1厅,1995,曹路,/ershoufang/sh4705825.html,42.73
912,浦东,49600,丰舍西苑,中区/6层,248,2室1厅,2004,曹路,/ershoufang/sh4705113.html,50.0
913,浦东,53341,绿川新苑,中区/6层,265,1室1厅,1996,北蔡,/ershoufang/sh4703785.html,49.68
914,浦东,41305,环庆新苑,低区/6层,205,1室1厅,2004,合庆,/ershoufang/sh4686495.html,49.63
915,浦东,67300,金桥新村一街坊,高区/6层,255,1室1厅,1994,金桥,/ershoufang/sh4670651.html,37.89
916,浦东,62972,东方晶华园,高区/6层,308,1室1厅,2009,周浦,/ershoufang/sh4645896.html,48.91
917,浦东,60908,金台三居,中区/3层,220,1室1厅,1984,金杨,/ershoufang/sh4589581.html,36.12
918,浦东,57931,东三小区,中区/6层,275,2室1厅,1979,南码头,/ershoufang/sh4555662.html,47.47
919,浦东,59554,东三街112号,低区/6层,230,1室1厅,1984,南码头,/ershoufang/sh4553233.html,38.62
920,浦东,53857,公元新村,低区/6层,215,2室1厅,1983,周浦,/ershoufang/sh4542522.html,39.92
921,浦东,53159,绿星小区,中区/6层,265,1室1厅,1995,北蔡,/ershoufang/sh4507140.html,49.85
922,浦东,50861,绿川小区,高区/6层,245,1室1厅,1997,北蔡,/ershoufang/sh4500615.html,48.17
923,浦东,51349,丰舍西苑,中区/6层,255,1室1厅,2004,曹路,/ershoufang/sh4366513.html,49.66
924,浦东,67391,临沂六村,高区/6层,310,2室0厅,1991,南码头,/ershoufang/sh4826781.html,46.0
925,浦东,67024,济阳一村,低区/6层,250,1室1厅,1993,世博,/ershoufang/sh4826692.html,37.3
926,浦东,79937,王家宅小区,中区/6层,255,1室1厅,1994,潍坊,/ershoufang/sh4819666.html,31.9
927,浦东,64162,京浦小区,低区/6层,246,1室1厅,1995,御桥,/ershoufang/sh4815619.html,38.34
928,浦东,48823,富特五村,低区/6层,220,1室1厅,1993,外高桥,/ershoufang/sh4813419.html,45.06
929,浦东,74513,潍坊三村,高区/5层,295,1室1厅,1981,潍坊,/ershoufang/sh4809433.html,39.59
930,浦东,11557,梅园新村（浦东）,中区/6层,380,1室0厅,1981,源深,/ershoufang/sh4808741.html,32.88
931,浦东,57795,临沂六村,高区/6层,215,1室1厅,1991,南码头,/ershoufang/sh4798006.html,37.2
932,浦东,46996,富特五村,高区/6层,212,1室1厅,1993,外高桥,/ershoufang/sh4797716.html,45.11
933,浦东,10544,潍坊六村,低区/6层,420,1室0厅,1983,潍坊,/ershoufang/sh4782225.html,39.83
934,浦东,56830,罗山四村,低区/6层,270,1室1厅,1993,金杨,/ershoufang/sh4777951.html,47.51
935,浦东,59101,上南十一村,低区/6层,250,1室1厅,1993,世博,/ershoufang/sh4767507.html,42.3
936,浦东,32424,惠北新村,中区/5层,132,2室1厅,1982,惠南,/ershoufang/sh4754042.html,40.71
937,浦东,64948,金桥新村四街坊（长岛路1203弄）,低区/6层,310,1室1厅,1203,金桥,/ershoufang/sh4741437.html,47.73
938,浦东,97765,东园一村,中区/6层,350,1室1厅,1987,陆家嘴,/ershoufang/sh4736719.html,35.8
939,浦东,65453,微山新村,高区/5层,205,1室1厅,1979,塘桥,/ershoufang/sh4734307.html,31.32
940,浦东,50473,沪东新村,中区/5层,240,2室0厅,1983,金桥,/ershoufang/sh4720138.html,47.55
941,浦东,58333,临沂五村,高区/6层,245,1室1厅,1995,南码头,/ershoufang/sh4712242.html,42.0
942,浦东,88901,乳山四村,中区/6层,306,1室1厅,1986,陆家嘴,/ershoufang/sh4705149.html,34.42
943,浦东,80769,浦城小区,低区/6层,315,1室1厅,1993,陆家嘴,/ershoufang/sh4695725.html,39.0
944,浦东,70119,崂山二村,中区/5层,241,1室0厅,unknow,陆家嘴,/ershoufang/sh4692109.html,34.37
945,浦东,66513,博山小区,低区/6层,290,1室1厅,1987,洋泾,/ershoufang/sh4681077.html,43.6
946,浦东,42000,高桥一村,低区/6层,210,2室0厅,1980,外高桥,/ershoufang/sh4675745.html,50.0
947,浦东,57791,上钢三村,高区/6层,270,1室1厅,1984,世博,/ershoufang/sh4668348.html,46.72
948,浦东,60882,罗山三村,中区/6层,280,1室1厅,1996,金杨,/ershoufang/sh4655788.html,45.99
949,浦东,62359,临沂六村,高区/6层,305,2室1厅,1991,南码头,/ershoufang/sh4640077.html,48.91
950,浦东,78620,浦电路301号,高区/6层,285,1室1厅,1985,潍坊,/ershoufang/sh4629103.html,36.25
951,浦东,79829,崂山四村,低区/4层,300,1室1厅,1965,陆家嘴,/ershoufang/sh4625663.html,37.58
952,浦东,11176,梅园三街坊,高区/6层,530,2室0厅,1984,源深,/ershoufang/sh4614144.html,47.42
953,浦东,60204,上钢二村,中区/6层,200,1室0厅,1959,世博,/ershoufang/sh4601283.html,33.22
954,浦东,67931,浦建小区,低区/6层,315,1室1厅,1990,塘桥,/ershoufang/sh4601117.html,46.37
955,浦东,73529,上钢三村,中区/5层,250,1室0厅,1982,世博,/ershoufang/sh4600005.html,34.0
956,浦东,67204,潍坊四村,高区/6层,275,1室1厅,1982,潍坊,/ershoufang/sh4594100.html,40.92
957,浦东,68067,金杨二街坊,低区/6层,285,1室1厅,1995,金杨,/ershoufang/sh4592219.html,41.87
958,浦东,63694,浦东南路2141弄,中区/6层,280,1室1厅,2141,塘桥,/ershoufang/sh4591569.html,43.96
959,浦东,59142,临沂六村,高区/6层,218,1室1厅,2000,南码头,/ershoufang/sh4586153.html,36.86
960,浦东,60869,天池二村,中区/6层,280,1室1厅,1994,北蔡,/ershoufang/sh4577943.html,46.0
961,浦东,64672,上南六村,中区/4层,320,2室0厅,1987,世博,/ershoufang/sh4575612.html,49.48
962,浦东,57471,罗山三村,中区/6层,285,1室1厅,1996,金杨,/ershoufang/sh4569057.html,49.59
963,浦东,61072,金杨新村十街坊,高区/6层,230,1室1厅,1996,金杨,/ershoufang/sh4566179.html,37.66
964,浦东,59709,上南三村,高区/6层,210,1室0厅,1984,世博,/ershoufang/sh4560071.html,35.17
965,浦东,56216,凌兆新村（凌兆路586弄）,高区/6层,260,1室1厅,1995,三林,/ershoufang/sh4545343.html,46.25
966,浦东,53860,金杨新村五街坊,高区/6层,263,1室1厅,1994,金杨,/ershoufang/sh4536271.html,48.83
967,浦东,65330,金杨四街坊,高区/6层,290,1室1厅,1995,金杨,/ershoufang/sh4526156.html,44.39
968,浦东,64759,阳光二村,高区/6层,258,2室1厅,1981,洋泾,/ershoufang/sh4518878.html,39.84
969,浦东,60069,金杨七街坊,中区/6层,295,2室0厅,1995,金杨,/ershoufang/sh4514572.html,49.11
970,浦东,62261,云台二小区,中区/24层,310,1室1厅,1996,世博,/ershoufang/sh4510151.html,49.79
971,浦东,57674,济阳一村,高区/6层,248,1室1厅,1989,世博,/ershoufang/sh4497134.html,43.0
972,浦东,58132,桥畔小区,高区/5层,287,1室1厅,1997,金杨,/ershoufang/sh4493979.html,49.37
973,浦东,63134,沂南路44号,高区/6层,255,2室1厅,1979,南码头,/ershoufang/sh4485554.html,40.39
974,浦东,80802,潍坊一村,低区/6层,290,1室0厅,1983,潍坊,/ershoufang/sh4465614.html,35.89
975,浦东,65160,上南六村,中区/6层,225,1室0厅,1985,世博,/ershoufang/sh4451805.html,34.53
976,浦东,65473,微山新村,高区/5层,300,2室1厅,1980,塘桥,/ershoufang/sh4438601.html,45.82
977,浦东,51282,凌兆新村（凌兆路379弄）,高区/6层,256,1室1厅,1996,三林,/ershoufang/sh4403083.html,49.92
978,浦东,67464,宁阳小区,低区/6层,310,2室1厅,1993,塘桥,/ershoufang/sh4340237.html,45.95
979,浦东,75609,潍坊三村,低区/5层,310,1室1厅,1983,潍坊,/ershoufang/sh4275861.html,41.0
980,浦东,80354,潍坊五村,中区/6层,290,1室0厅,1985,潍坊,/ershoufang/sh4237605.html,36.09
981,浦东,78226,潍坊三村,低区/6层,300,1室1厅,1981,潍坊,/ershoufang/sh3213368.html,38.35
982,浦东,10444,崮山小区四街坊,中区/6层,470,2室1厅,1997,洋泾,/ershoufang/sh4828657.html,45.0
983,浦东,76449,潍坊四村,低区/6层,298,1室1厅,1982,潍坊,/ershoufang/sh4828284.html,38.98
984,浦东,57433,济阳一村,高区/6层,248,1室1厅,1989,世博,/ershoufang/sh4827614.html,43.18
985,浦东,63451,培花久远公寓,中区/6层,300,1室1厅,1997,北蔡,/ershoufang/sh4823903.html,47.28
986,浦东,68973,微山新村,中区/6层,285,1室1厅,1985,塘桥,/ershoufang/sh4823738.html,41.32
987,浦东,10380,东昌新村,高区/6层,330,1室0厅,1985,陆家嘴,/ershoufang/sh4823629.html,31.79
988,浦东,79858,潍坊四村,中区/6层,270,1室1厅,1982,潍坊,/ershoufang/sh4822377.html,33.81
989,浦东,62400,由由一村,中区/5层,275,1室0厅,1997,北蔡,/ershoufang/sh4821115.html,44.07
990,浦东,13422,潍坊九村,高区/6层,400,1室1厅,1986,潍坊,/ershoufang/sh4819192.html,29.8
991,浦东,63157,昌七小区,高区/6层,240,1室1厅,1995,世博,/ershoufang/sh4817413.html,38.0
992,浦东,64743,蓝村小区,高区/6层,220,1室1厅,1987,塘桥,/ershoufang/sh4817221.html,33.98
993,浦东,10242,黄山新村,中区/6层,405,1室1厅,1995,金杨,/ershoufang/sh4817211.html,39.54
994,浦东,81916,潍坊八村,高区/6层,395,2室0厅,1984,潍坊,/ershoufang/sh4815802.html,48.22
995,浦东,69593,微山二村,高区/6层,325,2室1厅,1984,塘桥,/ershoufang/sh4815490.html,46.7
996,浦东,48709,新德四村,高区/6层,185,1室1厅,1994,川沙,/ershoufang/sh4814729.html,37.98
997,浦东,57821,南江苑,高区/6层,275,1室1厅,1998,三林,/ershoufang/sh4811699.html,47.56
998,浦东,58523,六里二村,高区/6层,218,1室1厅,unknow,世博,/ershoufang/sh4811248.html,37.25
999,浦东,57748,六里二村,高区/6层,218,1室1厅,1992,世博,/ershoufang/sh4811231.html,37.75
